"date","hits","keyword","geo","time","gprop","category"
2023-01-01,4,"health app","US","2020-01-01 2024-12-01","web",0
2023-01-08,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-01-15,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-01-22,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-01-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-02-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-02-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-02-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-02-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-03-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-03-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-03-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-03-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-04-02,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-04-09,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-04-16,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-04-23,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-04-30,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-05-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-05-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-05-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-05-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-06-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-06-11,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-06-18,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-06-25,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-07-02,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-07-09,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-07-16,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-07-23,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-07-30,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-08-06,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-08-13,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-08-20,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-08-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-09-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-09-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-09-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-09-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-10-01,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-10-08,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-10-15,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-10-22,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-10-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-11-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-11-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-11-19,2,"health app","US","2020-01-01 2024-12-01","web",0
2023-11-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-12-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-12-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-12-17,2,"health app","US","2020-01-01 2024-12-01","web",0
2023-12-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2023-12-31,4,"health app","US","2020-01-01 2024-12-01","web",0
2024-01-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-01-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-01-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-01-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-02-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-02-11,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-02-18,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-02-25,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-03-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-03-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-03-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-03-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-03-31,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-04-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-04-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-04-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-04-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-05-05,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-05-12,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-05-19,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-05-26,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-06-02,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-06-09,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-06-16,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-06-23,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-06-30,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-07-07,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-07-14,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-07-21,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-07-28,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-08-04,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-08-11,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-08-18,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-08-25,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-09-01,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-09-08,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-09-15,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-09-22,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-09-29,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-10-06,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-10-13,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-10-20,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-10-27,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-11-03,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-11-10,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-11-17,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-11-24,3,"health app","US","2020-01-01 2024-12-01","web",0
2024-12-01,3,"health app","US","2020-01-01 2024-12-01","web",0
