"date","hits","keyword","geo","time","gprop","category"
2022-10-02,27,"health provider","US","2020-01-01 2024-12-01","web",0
2022-10-09,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-10-16,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-10-23,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-10-30,27,"health provider","US","2020-01-01 2024-12-01","web",0
2022-11-06,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-11-13,27,"health provider","US","2020-01-01 2024-12-01","web",0
2022-11-20,18,"health provider","US","2020-01-01 2024-12-01","web",0
2022-11-27,25,"health provider","US","2020-01-01 2024-12-01","web",0
2022-12-04,26,"health provider","US","2020-01-01 2024-12-01","web",0
2022-12-11,22,"health provider","US","2020-01-01 2024-12-01","web",0
2022-12-18,20,"health provider","US","2020-01-01 2024-12-01","web",0
2022-12-25,18,"health provider","US","2020-01-01 2024-12-01","web",0
2023-01-01,23,"health provider","US","2020-01-01 2024-12-01","web",0
2023-01-08,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-01-15,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-01-22,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-01-29,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-02-05,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-02-12,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-02-19,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-02-26,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-03-05,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-03-12,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-03-19,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-03-26,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-04-02,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-04-09,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-04-16,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-04-23,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-04-30,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-05-07,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-05-14,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-05-21,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-05-28,23,"health provider","US","2020-01-01 2024-12-01","web",0
2023-06-04,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-06-11,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-06-18,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-06-25,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-07-02,23,"health provider","US","2020-01-01 2024-12-01","web",0
2023-07-09,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-07-16,29,"health provider","US","2020-01-01 2024-12-01","web",0
2023-07-23,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-07-30,29,"health provider","US","2020-01-01 2024-12-01","web",0
2023-08-06,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-08-13,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-08-20,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-08-27,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-09-03,24,"health provider","US","2020-01-01 2024-12-01","web",0
2023-09-10,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-09-17,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-09-24,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-10-01,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-10-08,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-10-15,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-10-22,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-10-29,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-11-05,28,"health provider","US","2020-01-01 2024-12-01","web",0
2023-11-12,29,"health provider","US","2020-01-01 2024-12-01","web",0
2023-11-19,20,"health provider","US","2020-01-01 2024-12-01","web",0
2023-11-26,26,"health provider","US","2020-01-01 2024-12-01","web",0
2023-12-03,27,"health provider","US","2020-01-01 2024-12-01","web",0
2023-12-10,25,"health provider","US","2020-01-01 2024-12-01","web",0
2023-12-17,23,"health provider","US","2020-01-01 2024-12-01","web",0
2023-12-24,18,"health provider","US","2020-01-01 2024-12-01","web",0
2023-12-31,26,"health provider","US","2020-01-01 2024-12-01","web",0
2024-01-07,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-01-14,27,"health provider","US","2020-01-01 2024-12-01","web",0
2024-01-21,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-01-28,33,"health provider","US","2020-01-01 2024-12-01","web",0
2024-02-04,32,"health provider","US","2020-01-01 2024-12-01","web",0
2024-02-11,31,"health provider","US","2020-01-01 2024-12-01","web",0
2024-02-18,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-02-25,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-03-03,31,"health provider","US","2020-01-01 2024-12-01","web",0
2024-03-10,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-03-17,31,"health provider","US","2020-01-01 2024-12-01","web",0
2024-03-24,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-03-31,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-04-07,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-04-14,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-04-21,28,"health provider","US","2020-01-01 2024-12-01","web",0
2024-04-28,28,"health provider","US","2020-01-01 2024-12-01","web",0
2024-05-05,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-05-12,27,"health provider","US","2020-01-01 2024-12-01","web",0
2024-05-19,28,"health provider","US","2020-01-01 2024-12-01","web",0
2024-05-26,24,"health provider","US","2020-01-01 2024-12-01","web",0
2024-06-02,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-06-09,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-06-16,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-06-23,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-06-30,25,"health provider","US","2020-01-01 2024-12-01","web",0
2024-07-07,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-07-14,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-07-21,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-07-28,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-08-04,32,"health provider","US","2020-01-01 2024-12-01","web",0
2024-08-11,31,"health provider","US","2020-01-01 2024-12-01","web",0
2024-08-18,30,"health provider","US","2020-01-01 2024-12-01","web",0
2024-08-25,32,"health provider","US","2020-01-01 2024-12-01","web",0
2024-09-01,26,"health provider","US","2020-01-01 2024-12-01","web",0
2024-09-08,32,"health provider","US","2020-01-01 2024-12-01","web",0
2024-09-15,36,"health provider","US","2020-01-01 2024-12-01","web",0
2024-09-22,29,"health provider","US","2020-01-01 2024-12-01","web",0
2024-09-29,32,"health provider","US","2020-01-01 2024-12-01","web",0
2024-10-06,33,"health provider","US","2020-01-01 2024-12-01","web",0
2024-10-13,32,"health provider","US","2020-01-01 2024-12-01","web",0
2024-10-20,34,"health provider","US","2020-01-01 2024-12-01","web",0
2024-10-27,33,"health provider","US","2020-01-01 2024-12-01","web",0
2024-11-03,31,"health provider","US","2020-01-01 2024-12-01","web",0
2024-11-10,35,"health provider","US","2020-01-01 2024-12-01","web",0
2024-11-17,38,"health provider","US","2020-01-01 2024-12-01","web",0
2024-11-24,24,"health provider","US","2020-01-01 2024-12-01","web",0
2024-12-01,35,"health provider","US","2020-01-01 2024-12-01","web",0
