"date","hits","keyword","geo","time","gprop","category"
2017-04-23,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2017-04-30,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-05-07,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2017-05-14,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2017-05-21,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2017-05-28,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2017-06-04,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-06-11,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-06-18,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2017-06-25,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-07-02,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2017-07-09,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-07-16,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2017-07-23,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2017-07-30,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2017-08-06,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2017-08-13,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-08-20,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2017-08-27,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2017-09-03,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2017-09-10,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-09-17,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2017-09-24,"77","symptoms","US","2015-01-01 2019-12-31","web",0
2017-10-01,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-10-08,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2017-10-15,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-10-22,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2017-10-29,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2017-11-05,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2017-11-12,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2017-11-19,"64","symptoms","US","2015-01-01 2019-12-31","web",0
2017-11-26,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2017-12-03,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2017-12-10,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2017-12-17,"77","symptoms","US","2015-01-01 2019-12-31","web",0
2017-12-24,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2017-12-31,"80","symptoms","US","2015-01-01 2019-12-31","web",0
2018-01-07,"87","symptoms","US","2015-01-01 2019-12-31","web",0
2018-01-14,"90","symptoms","US","2015-01-01 2019-12-31","web",0
2018-01-21,"100","symptoms","US","2015-01-01 2019-12-31","web",0
2018-01-28,"100","symptoms","US","2015-01-01 2019-12-31","web",0
2018-02-04,"97","symptoms","US","2015-01-01 2019-12-31","web",0
2018-02-11,"90","symptoms","US","2015-01-01 2019-12-31","web",0
2018-02-18,"84","symptoms","US","2015-01-01 2019-12-31","web",0
2018-02-25,"80","symptoms","US","2015-01-01 2019-12-31","web",0
2018-03-04,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2018-03-11,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2018-03-18,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2018-03-25,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2018-04-01,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2018-04-08,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2018-04-15,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-04-22,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2018-04-29,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-05-06,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-05-13,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2018-05-20,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2018-05-27,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-06-03,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2018-06-10,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2018-06-17,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2018-06-24,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2018-07-01,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2018-07-08,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2018-07-15,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-07-22,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-07-29,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2018-08-05,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2018-08-12,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2018-08-19,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2018-08-26,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-09-02,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2018-09-09,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2018-09-16,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-09-23,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-09-30,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-10-07,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-10-14,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-10-21,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-10-28,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2018-11-04,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2018-11-11,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2018-11-18,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2018-11-25,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2018-12-02,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2018-12-09,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-12-16,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2018-12-23,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2018-12-30,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2019-01-06,"77","symptoms","US","2015-01-01 2019-12-31","web",0
2019-01-13,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2019-01-20,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-01-27,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2019-02-03,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2019-02-10,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2019-02-17,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2019-02-24,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2019-03-03,"84","symptoms","US","2015-01-01 2019-12-31","web",0
2019-03-10,"79","symptoms","US","2015-01-01 2019-12-31","web",0
2019-03-17,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2019-03-24,"79","symptoms","US","2015-01-01 2019-12-31","web",0
2019-03-31,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-04-07,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2019-04-14,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-04-21,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2019-04-28,"79","symptoms","US","2015-01-01 2019-12-31","web",0
2019-05-05,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2019-05-12,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2019-05-19,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-05-26,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2019-06-02,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-06-09,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-06-16,"75","symptoms","US","2015-01-01 2019-12-31","web",0
2019-06-23,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-06-30,"63","symptoms","US","2015-01-01 2019-12-31","web",0
2019-07-07,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2019-07-14,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-07-21,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2019-07-28,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-08-04,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2019-08-11,"64","symptoms","US","2015-01-01 2019-12-31","web",0
2019-08-18,"67","symptoms","US","2015-01-01 2019-12-31","web",0
2019-08-25,"63","symptoms","US","2015-01-01 2019-12-31","web",0
2019-09-01,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2019-09-08,"72","symptoms","US","2015-01-01 2019-12-31","web",0
2019-09-15,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2019-09-22,"74","symptoms","US","2015-01-01 2019-12-31","web",0
2019-09-29,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-10-06,"73","symptoms","US","2015-01-01 2019-12-31","web",0
2019-10-13,"68","symptoms","US","2015-01-01 2019-12-31","web",0
2019-10-20,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2019-10-27,"66","symptoms","US","2015-01-01 2019-12-31","web",0
2019-11-03,"71","symptoms","US","2015-01-01 2019-12-31","web",0
2019-11-10,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2019-11-17,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2019-11-24,"65","symptoms","US","2015-01-01 2019-12-31","web",0
2019-12-01,"70","symptoms","US","2015-01-01 2019-12-31","web",0
2019-12-08,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2019-12-15,"69","symptoms","US","2015-01-01 2019-12-31","web",0
2019-12-22,"76","symptoms","US","2015-01-01 2019-12-31","web",0
2019-12-29,"77","symptoms","US","2015-01-01 2019-12-31","web",0
